date,open,high,low,close,volume,dividends,stock_splits,Mkt-RF,SMB,HML,RMW,CMA,RF,ads_index,SP500,BAMLH0A0HYM2,BAMLH0A0HYM2EY,CBBTCUSD,CBETHUSD,DAAA,DBAA,DCOILBRENTEU,DCOILWTICO,DEXJPUS,DEXUSEU,DEXUSUK,DHHNGSP,T10Y3M,T10YIE,USRECD,USRECDM,USRECDP,VIXCLS,close_lag1,close_lag3,close_lag5,open_lag1,open_lag3,open_lag5,high_lag1,high_lag3,high_lag5,low_lag1,low_lag3,low_lag5,close_ma5,close_ma10,close_vol5,close_vol10,close_SP500_product,close_SP500_ratio,close_VIXCLS_product,close_VIXCLS_ratio,SP500_VIXCLS_product,SP500_VIXCLS_ratio,RSI,MACD,MACD_signal,MA20,BB_upper,BB_lower
2021-01-27,93.51394644469512,93.79125966046246,89.6420335405585,90.72235870361328,82512000.0,0.0,0.0,-2.53,1.21,1.55,0.55,2.52,0.0,-0.198768,3750.77,3.85,4.38,30552.06,1246.09,2.42,3.2,55.07,52.81,104.09,1.2101,1.3688,2.77,0.96,2.08,0.0,0.0,0.0,37.21,95.161865234375,94.3942642211914,93.77130889892578,94.06657774390015,94.33939976849851,91.09293579781418,95.55090131724285,94.98430252786736,94.75138025199686,93.57479923920992,93.5932462560951,90.75078832060521,93.74666748046874,91.30107269287109,1.7434522465733313,3.492343346428193,340278.7013547516,0.024187662389785737,3375.77896736145,2.4381170202215285,139566.15170000002,100.80002665949296,55.82691702515987,1.6519462309970976,1.1231518139377255,89.24501495361328,95.84371955657716,82.6463103506494
2021-01-28,91.32387059460957,94.16632715327276,91.32387059460957,92.4311294555664,55278000.0,0.0,0.0,0.92,-1.69,-0.91,-1.04,-2.3,0.0,-0.308939,3787.38,3.76,4.31,33484.8,1332.34,2.48,3.24,54.87,52.26,104.31,1.2122,1.3727,2.76,1.0,2.13,0.0,0.0,0.0,30.21,90.72235870361328,94.48004913330078,93.97480010986328,93.51394644469512,95.40077342268958,94.44863292805155,93.79125966046246,95.85365439713709,96.36538028738319,89.6420335405585,92.72838981858509,93.73838599704285,93.43793334960938,91.91096343994141,1.8276019072071206,3.030145616942728,350071.8110774231,0.02440503176642325,2792.344420852661,3.059619293590648,114416.7498,125.3683795536645,57.036068849709494,1.6146103908121603,1.2214435293126125,89.49579391479492,96.18239275569499,82.80919507389484
2021-01-29,91.47448874636113,92.14882147697924,89.85550418057299,91.1423110961914,44530000.0,0.0,0.0,-1.84,0.43,0.58,-0.76,0.4,0.0,-0.424265,3714.24,3.79,4.35,34330.14,1383.59,2.51,3.28,55.25,52.16,104.64,1.2135,1.3723,2.68,1.05,2.13,0.0,0.0,0.0,33.09,92.4311294555664,95.161865234375,94.3942642211914,91.32387059460957,94.06657774390015,94.33939976849851,94.16632715327276,95.55090131724285,94.98430252786736,91.32387059460957,93.57479923920992,93.5932462560951,92.78754272460938,92.40843124389649,1.9748916358825823,2.3037718471378006,338524.41756591795,0.024538616473573395,3015.899074172974,2.75437544733868,122904.2016,112.2465662597261,59.40654238235617,1.4641468247819347,1.2699841884064769,89.74824333190918,96.27325535359245,83.22323131022591
2021-02-01,92.0016845316932,95.54042249164652,92.0016845316932,94.4197006225586,40252000.0,0.0,0.0,1.73,0.75,-1.47,-0.24,-1.22,0.0,-0.801493,3773.86,3.83,4.39,33457.6,1376.22,2.53,3.28,56.42,53.55,104.97,1.207,1.3672,2.88,1.02,2.11,0.0,0.0,0.0,30.24,91.1423110961914,90.72235870361328,94.48004913330078,91.47448874636113,93.51394644469512,95.40077342268958,92.14882147697924,93.79125966046246,95.85365439713709,89.85550418057299,89.6420335405585,92.72838981858509,92.77547302246094,92.95009002685546,1.9621047987902367,2.0352818779043065,356326.731391449,0.025019396684658312,2855.2517468261717,3.1223435647858118,114121.5264,124.79691640313612,68.32736428719875,1.5910210093427395,1.3341915525937296,90.1645622253418,96.76970542568681,83.55941902499679
2021-02-02,95.42022677406557,97.22774753767212,95.08305659280369,95.71898651123047,66332000.0,0.0,0.0,1.48,-0.8,-1.07,-1.0,-2.19,0.0,-0.919834,3826.31,3.75,4.33,35511.07,1517.58,2.58,3.3,57.62,54.77,105.09,1.202,1.3644,3.24,1.05,2.15,0.0,0.0,0.0,25.56,94.4197006225586,92.4311294555664,95.161865234375,92.0016845316932,91.32387059460957,94.06657774390015,95.54042249164652,94.16632715327276,95.55090131724285,92.0016845316932,91.32387059460957,93.57479923920992,92.88689727783203,93.62167739868164,2.139319284948005,1.6619671536776706,366250.51527778624,0.02501600399891029,2446.577295227051,3.7448728115220016,97800.48359999999,149.69908071240974,69.49344190664448,1.775939304498479,1.4225411029746795,90.61113128662109,97.45821159802418,83.764050975218
2021-02-03,103.02539104138854,105.07082510384384,100.42881621947274,102.6897201538086,97882000.0,0.0,0.0,0.16,0.72,0.66,-0.12,0.21,0.0,-1.02563,3830.17,3.68,4.27,37769.41,1673.0,2.64,3.32,58.61,55.67,105.05,1.2025,1.3652,3.01,1.11,2.19,0.0,0.0,0.0,22.91,95.71898651123047,91.1423110961914,90.72235870361328,95.42022677406557,91.47448874636113,93.51394644469512,97.22774753767212,92.14882147697924,93.79125966046246,95.08305659280369,89.85550418057299,89.6420335405585,95.28036956787109,94.51351852416992,4.502035903187748,3.318507316231763,393319.08544151305,0.026810747273802758,2352.6214887237547,4.482307958565212,87749.19470000001,167.18325308456872,79.06066772638444,2.456649606327602,1.629362803645264,91.44905662536621,99.81742082054163,83.0806924301908
2021-02-04,102.77651101288107,103.20943714272049,101.50366176679891,102.4278793334961,48596000.0,0.0,0.0,1.23,0.6,0.36,-0.11,-0.23,0.0,-1.11893,3871.74,3.64,4.23,37070.87,1606.46,2.61,3.34,58.98,56.19,105.43,1.1974,1.3665,2.99,1.11,2.17,0.0,0.0,0.0,21.77,102.6897201538086,94.4197006225586,92.4311294555664,103.02539104138854,92.0016845316932,91.32387059460957,105.07082510384384,95.54042249164652,94.16632715327276,100.42881621947274,92.0016845316932,91.32387059460957,97.27971954345703,95.3588264465332,5.10036846958451,4.140770888039742,396574.11753067013,0.02645525760225209,2229.85493309021,4.704999186196796,84287.77979999999,177.8474148610864,78.78840837346831,2.941086049657926,1.8917074528477966,92.14555740356445,101.71263866989038,82.57847613723852
2021-02-05,102.72363898737484,104.53814626228775,102.2468228235134,104.18352508544922,29866000.0,0.0,0.0,0.57,0.96,-0.48,-0.72,0.42,0.0,-1.19976,3886.83,3.58,4.18,38376.86,1724.16,2.63,3.37,59.48,56.8,105.44,1.2035,1.3714,3.49,1.16,2.21,0.0,0.0,0.0,20.87,102.4278793334961,95.71898651123047,91.1423110961914,102.77651101288107,95.42022677406557,91.47448874636113,103.20943714272049,97.22774753767212,92.14882147697924,101.50366176679891,95.08305659280369,89.85550418057299,99.8879623413086,96.33775253295899,4.473117764839174,4.962927170301114,404943.6508078766,0.026804240169342835,2174.3101685333254,4.992020851233383,81118.1421,186.23996826067645,77.94510011653813,3.4271651344781446,2.1987989891738664,92.8712604522705,103.75835264936842,81.98416825517259
2021-02-08,104.7406418658513,105.48878930775024,102.91267163145328,103.96855163574219,28828000.0,0.0,0.0,0.96,2.22,0.41,-0.93,0.7,0.0,-1.36866,3915.59,3.54,4.15,46674.44,1758.15,2.61,3.33,60.17,57.95,105.19,1.2045,1.3738,3.4,1.14,2.22,0.0,0.0,0.0,21.24,104.18352508544922,102.6897201538086,94.4197006225586,102.72363898737484,103.02539104138854,92.0016845316932,104.53814626228775,105.07082510384384,95.54042249164652,102.2468228235134,100.42881621947274,92.0016845316932,101.79773254394532,97.28660278320312,3.4838320059663856,5.451306468600676,407098.22109939577,0.026552461154057898,2208.292036743164,4.894938921203059,83167.1316,184.3497248824271,77.3330233161665,3.7517914341814276,2.5093974781753787,93.68980827331544,105.34222708054932,82.03738946608155
2021-02-09,103.48375359902325,104.66632643600549,103.24434854494534,103.51318359375,21892000.0,0.0,0.0,0.05,0.72,-0.21,-0.77,-0.45,0.0,-1.4017,3911.23,3.51,4.12,46595.44,1777.0,2.6,3.33,60.74,58.34,104.62,1.2106,1.3796,3.35,1.14,2.22,0.0,0.0,0.0,21.63,103.96855163574219,102.4278793334961,95.71898651123047,104.7406418658513,102.77651101288107,95.42022677406557,105.48878930775024,103.20943714272049,97.22774753767212,102.91267163145328,101.50366176679891,95.08305659280369,103.35657196044922,98.12173461914062,0.7729908028206777,5.7225870901229285,404863.8690673828,0.02646563442423321,2238.9901611328123,4.785628096970367,84599.9049,180.82423447793136,71.11980749136606,3.9270471649674477,2.7929274155337924,94.53262138366699,106.47793652108383,82.58730624625015
2021-02-10,103.89971975678161,104.68477834731223,102.35853788371809,104.0663070678711,25102000.0,0.0,0.0,-0.08,-0.45,0.62,0.22,-0.02,0.0,-1.42328,3909.88,3.51,4.1,44887.29,1744.45,2.58,3.31,61.17,58.69,104.67,1.2132,1.385,3.76,1.1,2.21,0.0,0.0,0.0,21.99,103.51318359375,104.18352508544922,102.6897201538086,103.48375359902325,102.72363898737484,103.02539104138854,104.66632643600549,104.53814626228775,105.07082510384384,103.24434854494534,102.2468228235134,100.42881621947274,103.63188934326172,99.45612945556641,0.7193909592973554,5.3490716629720465,406886.77267852786,0.026616240601171567,2288.418092422485,4.732435640905625,85978.2612,177.80255670643172,71.55108896388711,4.063726921610424,3.047087316749119,95.37860107421875,107.51645852287601,83.24074362556149
2021-02-11,104.29176007652178,104.4413834816722,103.18749216110415,104.17953491210938,20480000.0,0.0,0.0,0.19,-0.32,-0.46,-0.3,-0.04,0.0,-1.43342,3916.38,3.5,4.09,48121.0,1791.03,2.6,3.34,61.09,58.22,104.75,1.2127,1.3822,6.5,1.11,2.2,0.0,0.0,0.0,21.25,104.0663070678711,103.96855163574219,102.4278793334961,103.89971975678161,104.7406418658513,102.77651101288107,104.68477834731223,105.48878930775024,103.20943714272049,102.35853788371809,102.91267163145328,101.50366176679891,103.98222045898437,100.6309700012207,0.2769068081143568,4.906577670504734,408006.6469390869,0.02660097708753992,2213.815116882324,4.902564041716186,83223.075,184.30014856463598,71.17404715484177,4.133534343345588,3.264376722068413,96.27096672058106,108.2314204543884,84.31051298677372
2021-02-12,103.73164387903918,104.71570313905191,103.42240442479951,104.49275970458984,18990000.0,0.0,0.0,0.49,-0.11,0.47,-0.38,-0.03,0.0,-1.43211,3934.83,3.48,4.1,47524.18,1851.51,2.65,3.39,62.47,59.5,104.94,1.2126,1.3855,6.12,1.16,2.21,0.0,0.0,0.0,19.97,104.17953491210938,103.51318359375,104.18352508544922,104.29176007652178,103.48375359902325,102.72363898737484,104.4413834816722,104.66632643600549,104.53814626228775,103.18749216110415,103.24434854494534,102.2468228235134,104.0440673828125,101.96601486206055,0.35626923816566225,3.7077376154134627,411161.24566841125,0.026555851063205103,2086.720411300659,5.232484095130141,78578.5551,197.0369569168969,71.45501952155193,4.16610755643174,3.4447228889410786,97.18722305297851,108.68760446200292,85.6868416439541
2021-02-15,104.32916835173607,106.99207688725252,104.32916835173607,105.27433013916016,31004000.0,0.0,0.0,-0.14,-0.21,1.87,0.14,0.02,0.0,-1.36357,3932.59,3.47,4.08,47911.87,1783.72,2.72,3.45,63.58,60.07,105.88,1.2107,1.391,11.32,1.26,2.24,0.0,0.0,0.0,21.46,104.49275970458984,104.0663070678711,103.96855163574219,103.73164387903918,103.89971975678161,104.7406418658513,104.71570313905191,104.68477834731223,105.48878930775024,103.42240442479951,102.35853788371809,102.91267163145328,104.30522308349609,103.05147781372071,0.6470207496393419,2.7068156198726525,414000.77796195983,0.026769719160009805,2259.187124786377,4.9056048966967,84393.38140000001,183.25201153214746,71.57653235594294,4.2064983699386715,3.597077985140597,98.00078392028809,109.36474527747185,86.63682256310432
2021-02-16,104.32916835173607,106.99207688725252,104.32916835173607,105.27433013916016,31004000.0,0.0,0.0,-0.14,-0.21,1.87,0.14,0.02,0.0,-1.3246,3932.59,3.41,4.09,49257.23,1785.58,2.72,3.45,63.96,60.07,105.88,1.2107,1.391,11.32,1.26,2.24,0.0,0.0,0.0,21.46,105.27433013916016,104.17953491210938,103.51318359375,104.32916835173607,104.29176007652178,103.48375359902325,106.99207688725252,104.4413834816722,104.66632643600549,104.32916835173607,103.18749216110415,103.24434854494534,104.65745239257812,104.00701217651367,0.5843923987771448,0.9420333666367788,414000.77796195983,0.026769719160009805,2259.187124786377,4.9056048966967,84393.38140000001,183.25201153214746,88.3061625604229,4.190206290835121,3.7157036462795023,98.81434478759766,109.78916714455599,87.83952243063933
2021-02-17,104.4403829230263,105.85987214374514,104.15958409457382,105.66934204101562,20294000.0,0.0,0.0,-0.21,-0.68,0.61,0.28,-0.15,0.0,-1.27821,3931.33,3.44,4.12,52269.84,1854.43,2.66,3.42,65.02,61.09,105.83,1.2042,1.3848,23.86,1.25,2.21,0.0,0.0,0.0,21.5,105.27433013916016,104.49275970458984,104.0663070678711,104.32916835173607,103.73164387903918,103.89971975678161,106.99207688725252,104.71570313905191,104.68477834731223,104.32916835173607,103.42240442479951,102.35853788371809,104.97805938720703,104.30497436523437,0.6177745429485415,0.9502695185503496,415421.05444610596,0.02687877684453553,2271.890853881836,4.914850832209642,84523.595,182.85247309187298,87.43723864124024,4.16120112369876,3.8048031417633537,99.40924644470215,110.52208931495285,88.29640357445145
2021-02-18,104.9900292276385,105.83743349337111,104.40796677683203,105.03042602539062,22546000.0,0.0,0.0,-0.64,-1.49,-0.18,0.92,-0.46,0.0,-1.2244,3913.97,3.46,4.13,51644.16,1942.91,2.7,3.42,64.09,60.4,105.69,1.2078,1.3956,8.56,1.26,2.16,0.0,0.0,0.0,22.49,105.66934204101562,105.27433013916016,104.17953491210938,104.4403829230263,104.32916835173607,104.29176007652178,105.85987214374514,106.99207688725252,104.4413834816722,104.15958409457382,104.32916835173607,103.18749216110415,105.14823760986329,104.56522903442382,0.4321109041072635,0.703371155829058,411085.9365505981,0.026834754930937916,2362.134281311035,4.670092455512053,88025.18529999998,174.03149220476115,90.7739479493939,4.040087522858883,3.85186001798246,99.96202774047852,111.03647128189967,88.88758419905737
2021-02-19,105.1291866764723,105.66735146923531,103.91419287751818,104.18252563476562,37938000.0,0.0,0.0,0.16,2.04,0.72,-0.45,0.54,0.0,-1.16314,3906.71,3.41,4.12,56029.51,1960.51,2.76,3.48,62.84,59.12,105.58,1.2136,1.4025,4.96,1.3,2.14,0.0,0.0,0.0,22.05,105.03042602539062,105.27433013916016,104.49275970458984,104.9900292276385,104.32916835173607,103.73164387903918,105.83743349337111,106.99207688725252,104.71570313905191,104.40796677683203,104.32916835173607,103.42240442479951,105.08619079589843,104.56512908935547,0.5546572438729613,0.7034314886664679,407010.91472259525,0.02666758611928957,2297.224690246582,4.724828951767623,86142.9555,177.1749763378792,83.43164892892345,3.831518288500206,3.8477916720860095,100.45144081115723,111.35366446281895,89.5492171594955
2021-02-22,102.4263739245268,103.759574751348,102.14706676070294,102.45928955078125,29466000.0,0.0,0.0,-1.13,0.71,3.17,1.69,0.86,0.0,-0.929829,3876.5,3.44,4.17,54130.33,1779.68,2.81,3.53,64.73,61.67,105.06,1.2155,1.4077,3.16,1.34,2.16,0.0,0.0,0.0,23.45,104.18252563476562,105.66934204101562,105.27433013916016,105.1291866764723,104.4403829230263,104.32916835173607,105.66735146923531,105.85987214374514,106.99207688725252,103.91419287751818,104.15958409457382,104.32916835173607,104.52318267822265,104.41420288085938,1.2758234271436366,0.9605676003269316,397183.4359436035,0.026430875605951885,2402.6703399658204,4.3692642156988954,90903.925,165.30909794921197,72.42995749537053,3.4869791917645756,3.775629176021723,100.85040283203125,111.41118735956158,90.28961830450092
2021-02-23,100.45076557981376,103.36903833636443,99.26569649924407,102.7515640258789,34658000.0,0.0,0.0,-0.15,-1.03,0.89,1.15,-0.21,0.0,-0.829351,3881.37,3.47,4.19,48972.11,1580.08,2.88,3.57,65.16,61.66,105.21,1.2142,1.4092,2.94,1.33,2.16,0.0,0.0,0.0,23.11,102.45928955078125,105.03042602539062,105.27433013916016,102.4263739245268,104.9900292276385,104.32916835173607,103.759574751348,105.83743349337111,106.99207688725252,102.14706676070294,104.40796677683203,104.32916835173607,104.01862945556641,104.33804092407226,1.397537301630044,1.0645153724119358,398816.8380631256,0.026473014363781026,2374.5886446380614,4.446192971179109,89698.4607,167.95189616966846,50.36964126286441,3.200618841147417,3.660627109046862,101.22988777160644,111.4706020170829,90.98917352612999
2021-02-24,101.25128486719706,104.15808863080599,101.12609893651717,103.93314361572266,22608000.0,0.0,0.0,1.15,1.49,1.42,-0.31,0.33,0.0,-0.716695,3925.43,3.42,4.16,49789.99,1629.92,2.92,3.6,66.85,63.21,105.91,1.2143,1.4106,2.8,1.35,2.17,0.0,0.0,0.0,21.34,102.7515640258789,104.18252563476562,105.66934204101562,100.45076557981376,105.1291866764723,104.4403829230263,103.36903833636443,105.66735146923531,105.85987214374514,99.26569649924407,103.91419287751818,104.15958409457382,103.67138977050782,104.32472457885743,1.0597194006486976,1.0691152153957293,407982.2799434662,0.02647688109352449,2217.9332847595215,4.870341842188577,83768.6762,183.94696159936194,58.121589981370505,3.034045213601317,3.5353107299577533,101.89042701721192,110.9087273281583,92.87212670626553
2021-02-25,102.54258581180326,103.89274292690696,100.07669172217409,100.54852294921875,41548000.0,0.0,0.0,-2.74,-0.92,0.91,1.0,0.41,0.0,-0.591816,3829.34,3.42,4.3,46927.73,1483.45,2.96,3.66,66.69,63.43,106.22,1.2229,1.4105,2.72,1.5,2.14,0.0,0.0,0.0,28.89,103.93314361572266,102.45928955078125,105.03042602539062,101.25128486719706,102.4263739245268,104.9900292276385,104.15808863080599,103.759574751348,105.83743349337111,101.12609893651717,102.14706676070294,104.40796677683203,102.77500915527344,103.96162338256836,1.4473983070519423,1.6057971372847206,385034.4808703613,0.026257402760435145,2904.8468280029297,3.480390728463533,110629.63260000001,132.54893300486916,33.317639451364684,2.598964566616445,3.3480414972894916,102.29629669189453,110.18158024890762,94.41101313488143
2021-02-26,101.24679451780932,102.57201191074648,99.8033700683388,100.84578704833984,40042000.0,0.0,0.0,-0.28,0.3,-1.55,0.0,-0.43,0.0,-0.454666,3811.15,3.52,4.37,46360.17,1446.19,2.86,3.56,65.86,61.55,106.64,1.2093,1.3947,2.66,1.4,2.15,0.0,0.0,0.0,27.95,100.54852294921875,102.7515640258789,104.18252563476562,102.54258581180326,100.45076557981376,105.1291866764723,103.89274292690696,103.36903833636443,105.66735146923531,100.07669172217409,99.26569649924407,103.91419287751818,102.10766143798828,103.59692611694337,1.4048022864479885,1.8649858304076332,384338.4213092804,0.02646072360933907,2818.6397480010987,3.6080769576948217,106521.6425,136.35594405869622,35.77582969828934,2.25218496145429,3.1288701901224516,102.78147048950196,108.73442236157135,96.82851861743256
2021-03-01,102.14706142984606,103.55507388401385,101.46973778764666,103.22738647460938,26060000.0,0.0,0.0,2.63,1.17,0.15,-0.45,0.32,0.0,0.0305125,3901.82,3.54,4.38,49652.19,1572.9,2.85,3.58,64.56,60.54,106.68,1.2054,1.3938,2.7,1.4,2.16,0.0,0.0,0.0,23.35,100.84578704833984,103.93314361572266,102.45928955078125,101.24679451780932,101.25128486719706,102.4263739245268,102.57201191074648,104.15808863080599,103.759574751348,99.8033700683388,101.12609893651717,102.14706676070294,102.2612808227539,103.39223175048828,1.492148208715283,1.7703554817391367,402774.68109436036,0.026456214333323225,2410.359474182129,4.420871189117665,91107.497,167.10142736555574,48.89203345324631,2.1448107525373103,2.932058302605424,103.22185478210449,107.68762282974285,98.75608673446612
2021-03-02,102.98697794354715,104.47828787276171,102.57949392324633,102.96902465820312,25564000.0,0.0,0.0,-1.05,-0.77,1.23,0.62,0.21,0.0,0.196335,3870.29,3.53,4.34,48368.22,1485.04,2.88,3.57,63.17,59.7,106.75,1.2079,1.3962,2.87,1.38,2.2,0.0,0.0,0.0,24.1,103.22738647460938,100.54852294921875,102.7515640258789,102.14706142984606,102.54258581180326,100.45076557981376,103.55507388401385,103.89274292690696,103.36903833636443,101.46973778764666,100.07669172217409,99.26569649924407,102.30477294921874,103.16170120239258,1.5130342857249306,1.6436001591283536,398519.98644439696,0.02660498939153222,2481.5534942626955,4.272571864418443,93273.989,160.59287942204173,45.64823254602487,2.015633312874357,2.7487733046592107,103.58435668945313,106.33246181030886,100.8362515685974
2021-03-03,102.3440838056464,103.54311067838202,99.45373404696154,100.32209014892578,33892000.0,0.0,0.0,-1.57,0.64,3.56,1.66,1.05,0.0,0.354202,3819.72,3.51,4.36,50164.67,1563.62,2.94,3.61,64.7,61.33,106.92,1.2073,1.3978,2.86,1.42,2.21,0.0,0.0,0.0,26.67,102.96902465820312,100.84578704833984,103.93314361572266,102.98697794354715,101.24679451780932,101.25128486719706,104.47828787276171,102.57201191074648,104.15808863080599,102.57949392324633,99.8033700683388,101.12609893651717,101.58256225585937,102.6269760131836,1.3989808460224389,1.6065356595093527,383202.29418365477,0.026264252323804693,2675.590144271851,3.761606769136036,101871.9324,143.22154359897127,37.26250429149022,1.6803042660978065,2.53507949694693,103.46597518920899,106.5587209696334,100.37322940878458
2021-03-04,100.49466348589871,103.47328813195334,100.02382920331266,101.4453125,49216000.0,0.0,0.0,-1.7,-1.1,1.72,1.28,0.43,0.0,0.504177,3768.47,3.54,4.45,48327.39,1540.86,3.0,3.67,67.32,63.81,107.58,1.2045,1.3999,2.79,1.5,2.2,0.0,0.0,0.0,28.57,100.32209014892578,103.22738647460938,100.54852294921875,102.3440838056464,102.14706142984606,102.54258581180326,103.54311067838202,103.55507388401385,103.89274292690696,99.45373404696154,101.46973778764666,100.07669172217409,101.76192016601563,102.26846466064453,1.2862098913356041,1.3969436569284797,382293.61679687497,0.026919495771707096,2898.292578125,3.550762232844861,107665.18789999999,131.90299898389955,40.44801117962578,1.4880350948788106,2.325670616533306,103.41684684753417,106.6086546512348,100.22503904383355
2021-03-05,102.8029439229133,105.0498749242913,101.13856242719166,104.5945053100586,53100000.0,0.0,0.0,1.85,0.36,0.63,0.97,0.49,0.0,0.646318,3841.94,3.6,4.52,48908.09,1534.82,2.97,3.69,69.95,66.08,108.24,1.1914,1.3817,2.72,1.52,2.22,0.0,0.0,0.0,24.66,101.4453125,102.96902465820312,100.84578704833984,100.49466348589871,102.98697794354715,101.24679451780932,103.47328813195334,104.47828787276171,102.57201191074648,100.02382920331266,102.57949392324633,99.8033700683388,102.51166381835938,102.30966262817383,1.6576341971375965,1.4641238256104685,401845.81373092654,0.027224398360675753,2579.300500946045,4.241462404518838,94742.2404,155.7963682901994,48.14422653729739,1.571656850482512,2.174867863323147,103.43739585876465,106.65517262350184,100.21961909402745
2021-03-08,103.94561509252671,105.42594306735185,100.0118514576928,100.12706756591797,36868000.0,0.0,0.0,-0.67,1.49,3.68,1.61,0.9,0.0,1.02715,3821.35,3.57,4.53,52472.59,1839.01,3.0,3.73,68.0,65.03,108.92,1.1849,1.381,2.67,1.54,2.21,0.0,0.0,0.0,25.47,104.5945053100586,100.32209014892578,103.22738647460938,102.8029439229133,102.3440838056464,102.14706142984606,105.0498749242913,103.54311067838202,103.55507388401385,101.13856242719166,99.45373404696154,101.46973778764666,101.8916000366211,102.0764404296875,1.8869717423328165,1.615560936009162,382620.56964302063,0.026202014289164254,2550.2364109039304,3.931175039425504,97329.7845,150.0333136893154,38.705739483456945,1.262885051488638,1.9924713009562454,103.24532165527344,106.77326161375407,99.71738169679281
2021-03-09,102.23435207029371,102.94109813134553,101.5285953806661,101.76600646972656,33920000.0,0.0,0.0,1.79,0.45,-3.24,-1.86,-0.46,0.0,1.14021,3875.44,3.62,4.54,54999.99,1876.53,2.98,3.71,67.03,64.02,108.64,1.1885,1.3884,2.62,1.5,2.21,0.0,0.0,0.0,24.03,100.12706756591797,101.4453125,102.96902465820312,103.94561509252671,100.49466348589871,102.98697794354715,105.42594306735185,103.47328813195334,104.47828787276171,100.0118514576928,100.02382920331266,102.57949392324633,101.65099639892578,101.97788467407227,1.7894223091505825,1.5997839869926562,394388.0521130371,0.02625921345889355,2445.4371354675295,4.234954811493068,93126.8232,161.27500571160812,41.87845897839312,1.1373195368942532,1.8214409481438472,103.15796279907227,106.74402363956152,99.57190195858301
2021-03-10,102.81541375431063,102.81541375431063,100.71710909607182,101.55802917480469,27100000.0,0.0,0.0,0.68,1.2,1.82,-0.07,0.16,0.0,1.24655,3898.81,3.63,4.53,56046.27,1795.8,2.99,3.7,67.53,64.45,108.58,1.19,1.3899,2.62,1.49,2.26,0.0,0.0,0.0,22.56,101.76600646972656,104.5945053100586,100.32209014892578,102.23435207029371,102.8029439229133,102.3440838056464,102.94109813134553,105.0498749242913,103.54311067838202,101.5285953806661,101.13856242719166,99.45373404696154,101.89818420410157,101.74037322998046,1.6389989955973758,1.4461790075136753,395955.45972702024,0.026048468356837086,2291.1491381835935,4.5016836949453785,87957.15359999999,172.81951559418636,42.64314242878317,1.00939030920523,1.659030820356124,103.03254890441895,106.66005577807458,99.40504203076331
2021-03-11,102.6568074369632,105.30275196718651,102.56852506254108,104.767578125,27702000.0,0.0,0.0,1.43,1.06,-1.98,-1.39,-0.84,0.0,1.34621,3939.34,3.52,4.41,57911.02,1831.75,3.02,3.72,69.34,66.02,108.44,1.1978,1.398,2.7,1.5,2.28,0.0,0.0,0.0,21.91,101.55802917480469,100.12706756591797,101.4453125,102.81541375431063,103.94561509252671,100.49466348589871,102.81541375431063,105.42594306735185,103.47328813195334,100.71710909607182,100.0118514576928,100.02382920331266,102.56263732910156,102.16227874755859,2.0350743074012403,1.6595288227890421,412715.1112109375,0.026595210837106694,2295.45763671875,4.781722058775875,86310.9394,179.79635792042086,51.12646384021775,1.1536902287327706,1.5579627020314535,103.06195106506348,106.73781226214257,99.3860898679844
2021-03-12,103.56406005116168,103.62390941200584,101.36999191969588,102.24681854248047,33818000.0,0.0,0.0,0.1,0.53,1.29,0.62,0.6,0.0,1.43923,3943.34,3.55,4.51,57174.89,1765.73,3.13,3.83,68.87,65.59,108.87,1.1952,1.3925,2.65,1.6,2.26,0.0,0.0,0.0,20.69,104.767578125,101.76600646972656,104.5945053100586,102.6568074369632,102.23435207029371,102.8029439229133,105.30275196718651,102.94109813134553,105.0498749242913,102.56852506254108,101.5285953806661,101.13856242719166,102.09309997558594,102.30238189697266,1.6907865868280572,1.5938782499531765,403193.96943130495,0.025928988695671836,2115.486675643921,4.94184481024806,81587.70460000001,190.59149802247558,49.602742558966874,1.052512019743034,1.4568725655737695,102.94965400695801,106.57839320795814,99.32091480595788
2021-03-15,101.9964457128284,102.49570539952751,101.13907159864152,102.46827697753906,26168000.0,0.0,0.0,0.7,-0.3,-1.32,0.21,0.1,0.0,1.67534,3968.94,3.55,4.5,55430.19,1791.69,3.1,3.8,68.78,65.36,109.11,1.1917,1.3866,2.58,1.58,2.27,0.0,0.0,0.0,20.03,102.24681854248047,101.55802917480469,100.12706756591797,103.56406005116168,102.81541375431063,103.94561509252671,103.62390941200584,102.81541375431063,105.42594306735185,101.36999191969588,100.71710909607182,100.0118514576928,102.56134185791015,102.22647094726562,1.2859101031864288,1.5627004357598895,406690.4432272339,0.025817542396550118,2052.4395878601076,5.115737684481388,79497.86820000001,198.14967641054596,49.469019700754984,0.9789131041603838,1.3612806732910925,102.80935134887696,106.27286680984359,99.34583588791033
