date,open,high,low,volume,dividends,stock_splits,Mkt-RF,SMB,HML,RMW,CMA,RF,ads_index,SP500,BAMLH0A0HYM2,BAMLH0A0HYM2EY,CBBTCUSD,CBETHUSD,DAAA,DBAA,DCOILBRENTEU,DCOILWTICO,DEXJPUS,DEXUSEU,DEXUSUK,DHHNGSP,T10Y3M,T10YIE,USRECD,USRECDM,USRECDP,VIXCLS,close_lag1,close_lag3,close_lag5,open_lag1,open_lag3,open_lag5,high_lag1,high_lag3,high_lag5,low_lag1,low_lag3,low_lag5,close_ma5,close_ma10,close_vol5,close_vol10,close_SP500_product,close_SP500_ratio,close_VIXCLS_product,close_VIXCLS_ratio,SP500_VIXCLS_product,SP500_VIXCLS_ratio,RSI,MACD,MACD_signal,MA20,BB_upper,BB_lower,close
2017-01-27,-0.8568902372207408,-0.8575520528625726,-0.8696473268426588,2.279919867754122,0.0,-0.02075689697621009,-0.13621386596302942,-0.07173561074389767,-0.7257887672178803,0.15804914567138742,0.1112262000618286,-0.4974190580548205,0.0081106167289181,-0.9543446891320717,-0.46766398948677135,-0.43756416541005727,-0.8656894639093047,-0.7878545489797295,0.43794128597619764,-0.26368828475465594,-0.3769107268251971,-0.3891035592462792,-0.10736142864772348,-1.0122476926414845,-0.7350908928330514,0.06829986602048352,1.126461794100487,0.32247369894569733,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-1.0675007021291447,-0.8594664265333627,-0.8676754143953542,-0.8955219854291073,-0.8557030887259074,-0.8704377714354498,-0.8934072352942808,-0.8648035803117399,-0.8757251973476788,-0.9044960379590196,-0.8562510923932682,-0.8657135798125347,-0.8886689235146733,-0.8674935443178836,-0.8818937447104302,-0.7626848641050723,-0.6645646197968434,-0.855939345669493,-0.7957478174161665,-1.046004516827265,-0.09890167535248358,-1.165749980885921,0.5656829443203202,0.5604125526894185,0.1782762065902498,0.11619401031066566,-0.8906462268001119,-0.904794681003585,-0.8710899978544433,42.14713668823242
2017-01-30,-0.8877962160615963,-0.898987007521071,-0.899390628988524,2.0056395050391336,0.0,-0.02075689697621009,-0.610396968228032,-1.088136005038448,-0.48687883555675615,1.1169489059372777,-0.31223213170332303,-0.4974190580548205,-0.006376539609513949,-0.9703199318346601,-0.44223350058115696,-0.4165274557260394,-0.8656522788970118,-0.7878080195877676,0.43794128597619764,-0.26368828475465594,-0.3769107268251971,-0.4186258112832049,-0.21466491497691584,-1.0291420259757382,-0.7895408574522788,0.009915172598138693,1.1364101222646312,0.296669579814402,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.8945238759044825,-0.876299141831359,-0.8551067734103274,-0.8726030724797811,-0.8557734881279387,-0.8611775532873601,-0.8898539928245045,-0.8564500939387719,-0.8656003239736452,-0.8817881105301026,-0.8685393916196787,-0.8550754879284526,-0.8828201442617468,-0.8733016691928819,-0.8824060665233842,-0.3893113342902859,-0.6483094607509815,-0.8717867694146998,-0.8684596427646339,-1.0009742444059662,-0.3622653624246164,-1.0723494693311795,0.15292651619711006,-0.38302866182120465,0.1022576873333209,0.11499805813373437,-0.889526937464927,-0.9059334287487838,-0.8674184661274266,41.08975601196289
2017-01-31,-0.9125322787875776,-0.9186953914127715,-0.9102646246918248,0.2632141278085586,0.0,-0.02075689697621009,-0.034603201191957436,1.2436060759902263,-0.5954742590390854,-0.800850614594503,-0.5239612975858988,-0.4974190580548205,-0.011387913414028339,-0.9726716173086455,-0.4083261820403375,-0.39549074604202095,-0.8627530874385844,-0.7877149608038436,0.49158938231155663,-0.26368828475465594,-0.3769107268251971,-0.41218459265696666,-0.30876181837328476,-0.8170242852234185,-0.679613570390822,-0.13280296687870455,1.0866684814439094,0.2450613415518126,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.8798873752239342,-0.9061613638852646,-0.8571780714779466,-0.8654145607210355,-0.8866872994072678,-0.8534255325640452,-0.8681830319056176,-0.8978973538868777,-0.8625224031466262,-0.8734573296385982,-0.8982909268386976,-0.8539631092729698,-0.8634483470773986,-0.8815740130235783,-0.8834321350345516,-0.18129779919036718,-0.6141922234830881,-0.87441909123282,-0.8815816659158384,-0.998475798437766,-0.38578248500090934,-1.064843717485088,0.12091453832328325,-0.6597402534332557,0.028301605551676597,0.09816413099665897,-0.8886651868416674,-0.9072247317923516,-0.8641223191016044,40.908203125
2017-02-01,-0.9061931765259834,-0.9174008718534972,-0.9119034527175778,0.5319064355955678,0.0,-0.02075689697621009,-0.00920053499918944,-0.10162973998785504,0.05609828185488968,0.3881850881352011,-0.4604425478211261,-0.4974190580548205,-0.016499514694633007,-0.9718838605981477,-0.45071033021636164,-0.4165274557260394,-0.8613437754726878,-0.7876963490470589,0.5184134304792355,-0.26368828475465594,-0.3769107268251971,-0.350456247488849,-0.2617133666750997,-0.8846016185604383,-0.6200268166565739,-0.03549514450812975,1.126461794100487,0.2450613415518126,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.9038380127011951,-0.9112887250586699,-0.8740161513570871,-0.8528416454845031,-0.9114296309426071,-0.853495954351083,-0.8589195248857471,-0.9176115907443527,-0.8541662088939105,-0.8633293776153814,-0.9091679325104833,-0.8662553524908014,-0.8528065900945034,-0.8937569248814723,-0.8853769954681687,-0.18950656779263803,-0.5519047219200397,-0.8772516527458724,-0.9050242215676414,-1.0094366849122691,-0.37018086174941034,-1.07816719039388,0.16989936502812195,-0.8027147055977814,-0.04699185028516631,0.06853271147882349,-0.888136667815892,-0.9083352944843003,-0.861740030774129,40.661319732666016
2017-02-02,-0.9188712446701008,-0.9166215791688305,-0.9121885709375823,-0.1221288266000205,0.0,-0.02075689697621009,-0.0515383119871361,-0.4304651616713861,-0.3022666156367965,-0.6282486577466426,0.34412828253266203,-0.4974190580548205,-0.02136186606759212,-0.970377855122197,-0.46766398948677135,-0.43756416541005727,-0.8603751059024608,-0.787603290263135,0.505001406395396,-0.26368828475465594,-0.3769107268251971,-0.36924313514871104,-0.3285716927725199,-0.8020071000374108,-0.7248173146030097,-0.048469520824206414,1.1165134659363423,0.2450613415518126,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.8878709210496879,-0.9182611304078098,-0.9038878904918984,-0.8549136479440207,-0.9050889221754013,-0.8844195953427126,-0.8511647509441175,-0.916316686740635,-0.8956269044533053,-0.8602505208913799,-0.9108072141708381,-0.8960164366146368,-0.8516938281956971,-0.9046739362757849,-0.8862393532986665,-0.49327684860454063,-0.5264129947764612,-0.8751527733095587,-0.893500810931555,-1.0023176653438624,-0.3812217367039514,-1.0685909995252114,0.13951534856796488,-0.7384544301744744,-0.09937803839841826,0.03358111508569453,-0.8877659360970949,-0.9089331582592266,-0.8602740684613088,40.81193923950195
2017-02-03,-0.9074187544134129,-0.9144363709301673,-0.9017848720932703,-0.3096779201203289,0.0,-0.02075689697621009,0.6597363414103677,0.9446647835506528,0.8271257885794268,-0.992630566647681,0.6617220313565257,-0.4974190580548205,-0.025976616011130795,-0.9511820776325745,-0.5270017969332056,-0.4796375847780942,-0.8597789062053665,-0.7874450903304645,0.5586495027307551,-0.26368828475465594,-0.3769107268251971,-0.3552871614585276,-0.333524161372329,-0.8207785815199193,-0.7628295540541683,-0.048469520824206414,1.1364101222646312,0.2450613415518126,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-1.015607654261746,-0.914007380306519,-0.9090168857537193,-0.8717574539942214,-0.9177702032961798,-0.9091697942354102,-0.8512351977422539,-0.915537162622816,-0.915347531909908,-0.8518917857880619,-0.9110924113127845,-0.9068969333160816,-0.8639903064104171,-0.9116944178890465,-0.887374101694641,-0.9359690567212275,-0.5017216863258329,-0.8704374904217108,-0.9117450945664299,-1.0430044526534399,-0.22675661506360115,-1.1351094432813817,0.44196305914717965,-0.5592038640663678,-0.13655206956643504,-0.0023608206447671043,-0.888125352844223,-0.9087508932829519,-0.8612453830256969,40.90521240234375
2017-02-06,-0.9105318701974617,-0.9196418189965844,-0.9089961316530445,-0.5159702812115683,0.0,-0.02075689697621009,-0.2632271969268694,-0.9386653588186612,-0.19367119215446743,0.15804914567138742,-0.4392696312328685,-0.4974190580548205,-0.03815326526916567,-0.9568122211811301,-0.4846176487571811,-0.48664982133943346,-0.8594950606115316,-0.787119384586731,0.46476533414387716,-0.26368828475465594,-0.3769107268251971,-0.39822861896678363,-0.3417782757053445,-0.9352846185632083,-0.8183068764963976,-0.1847004721430112,1.0468751687873319,0.16764898415792906,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.9623840154233887,-0.9113731881343312,-0.9159915132062814,-0.9016393516916111,-0.906314810658507,-0.9028270693032482,-0.8821698216166401,-0.9133513054243446,-0.9140522081479996,-0.8933650882149009,-0.900685832680168,-0.9085367411121273,-0.8937616440003145,-0.9123175133151704,-0.8905934464309493,-0.9700964114836579,-0.49549457540880365,-0.870587975408171,-0.8972739734168228,-1.0246561950297395,-0.2892927102796989,-1.1064953390453718,0.3127173003949609,-0.5036821053422367,-0.1624855077243236,-0.03668185572907358,-0.8885187253289035,-0.9086831554649503,-0.862159290642433,40.979530334472656
2017-02-07,-0.9040801781003711,-0.9063775427479535,-0.896169588685022,-0.1484392518859235,0.0,-0.02075689697621009,-0.04307075658954677,-0.5500416786472155,-0.5520360896461537,0.7142110066256039,-0.4816154644093837,-0.4974190580548205,-0.04139219528597813,-0.9562098189907497,-0.46766398948677135,-0.48664982133943346,-0.857550284468619,-0.7869611846540605,0.4513533100600371,-0.26368828475465594,-0.3769107268251971,-0.44224361291274583,-0.3566356815047706,-1.0122476926414845,-0.7813219948682454,-0.1133414024045897,1.0269785124590431,0.11604074589533965,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.9730287431910601,-0.909274323797553,-0.9117364074361527,-0.9067700911846298,-0.9094287153930681,-0.9155123827105633,-0.9069288108239296,-0.9185582993967853,-0.9132724313383729,-0.9130917120816677,-0.9078990883474085,-0.9088220297895304,-0.9046458893153246,-0.9097686982924477,-0.8934585344668611,-0.8298690971366501,-0.5362356033291815,-0.8658667302923999,-0.8639700831784143,-1.0235825664887295,-0.25961232384387384,-1.112376916840872,0.3371699950725941,-0.2959675534565672,-0.16158057909415077,-0.06394441036847502,-0.888290905327837,-0.9086042018793153,-0.8617638196474415,41.35908889770508
2017-02-08,-0.8969947588258006,-0.9031346435767957,-0.8935759040004838,-0.5726657551683592,0.0,-0.02075689697621009,0.016202131193578554,-0.40057103242742875,-0.638912428432017,0.5416090497777435,-0.14284879899726238,-0.4974190580548205,-0.04418966283409028,-0.9543678584470863,-0.4252798413107472,-0.4726253482167549,-0.8573804729124819,-0.7870542434379844,0.3842931896408387,-0.26368828475465594,-0.3769107268251971,-0.4325817849733883,-0.3896521388368303,-0.9784590259729724,-0.7227625989570015,-0.10036702608851306,0.9573402153100327,0.01282426937016083,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.9517392876557171,-0.8985549468010902,-0.9091013757477366,-0.913747090517487,-0.9029753882569561,-0.9040533475840076,-0.9005838332008794,-0.9052900839436344,-0.9110858655688719,-0.9117959944533578,-0.8950689949374732,-0.8984121111131784,-0.9062862620677247,-0.9056410226428167,-0.8974908302167464,-0.8228844213576881,-0.6648895990594069,-0.865124668004447,-0.8636339798411218,-1.0161304463959753,-0.2838749945086811,-1.0996188783222511,0.2924146949201268,-0.11738429679349884,-0.15982949791291517,-0.08537852549013977,-0.8882894929856058,-0.9086032331034499,-0.861761910680413,41.39150619506836
2017-02-09,-0.8953044578460715,-0.9062941989302074,-0.891594945041068,-0.6983969910478955,0.0,-0.02075689697621009,0.5750607874344744,1.0642413005264821,0.08867690889958843,-0.5515366769253714,0.1112262000618286,-0.4974190580548205,-0.046546986696082246,-0.9390761105374297,-0.46766398948677135,-0.4726253482167549,-0.8612514326921608,-0.7874171726952874,0.4245292618923576,-0.26368828475465594,-0.3769107268251971,-0.3993021554044898,-0.26584042384160805,-1.0723164333855024,-0.750501260178116,-0.061443897140283074,1.017030184294899,0.09023662676404495,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-1.0275829730003765,-0.8976394273916897,-0.9070018425035454,-0.9094905377021076,-0.8958881733391926,-0.9071682424516647,-0.9132736519415066,-0.9020462217012294,-0.9162945474489593,-0.9110159805386189,-0.8924745923099292,-0.9056276819110929,-0.9065716490344831,-0.9023140445625714,-0.9012902543779407,-0.8474468259485153,-0.8530166002887146,-0.862122047451704,-0.8841110688724173,-1.0411841735731007,-0.18844259980807593,-1.138192847205516,0.4866116050876084,-0.2365631780289681,-0.15879749652250028,-0.10230426370888168,-0.8882519982755659,-0.9085780383772062,-0.861710638061785,41.400482177734375
2017-02-10,-0.8935858642368054,-0.8990984230662913,-0.8858800127719709,-0.4412300465498438,0.0,-0.02075689697621009,0.2871639039164372,0.6307764264891004,0.16469370533721886,-0.014552811176472863,0.3229553659444044,-0.4974190580548205,-0.04846515595888913,-0.9295419374089088,-0.4930944783923861,-0.4796375847780942,-0.8607711262833789,-0.7870356316811996,0.46476533414387716,-0.26368828475465594,-0.3769107268251971,-0.353676856801968,-0.26749124670821073,-1.0873336185715101,-0.7648842697001765,-0.061443897140283074,1.017030184294899,0.1418448650266338,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-1.0315747459132534,-0.8973859304311909,-0.8962790492449588,-0.9068546099113863,-0.8941974439899725,-0.9007128633411599,-0.9018105470083153,-0.9052067153745685,-0.9030220309494774,-0.9088287499046133,-0.8904930850126069,-0.8927934706181692,-0.8961581438709113,-0.8981637912728243,-0.902727035270627,-0.8538553968480949,-0.9463428528521823,-0.8573880974674765,-0.8759828840627336,-1.0397444638486224,-0.1721164679554533,-1.1375282932517323,0.5089126031922757,-0.6883264518087641,-0.14498021452879295,-0.11287850903888923,-0.8879753631815175,-0.9082623336576774,-0.8614793384062893,41.6393928527832
2017-02-13,-0.8868946501862822,-0.892709681951323,-0.8776994886334961,-0.5802329128833312,0.0,-0.02075689697621009,0.38030701328991984,-0.37067690318347135,0.3710250099536443,-0.03373080638179067,0.090053283473571,-0.4974190580548205,-0.05157484528284833,-0.91546657853752,-0.5270017969332056,-0.4936620579007728,-0.8607196870163739,-0.7870356316811996,0.47817735822771656,-0.26368828475465594,-0.3769107268251971,-0.40091246006104947,-0.22044279501002564,-1.1755595815392887,-0.7566654071161433,-0.17821328398497271,1.0667718251156206,0.11604074589533965,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-1.0023017445521567,-0.8906386881281378,-0.8953632380598064,-0.9047543626732844,-0.8924784148410727,-0.893623394890727,-0.9049265481663068,-0.8980088025201167,-0.8997771171714047,-0.9140390155777638,-0.8847765708258329,-0.8901982353040574,-0.9033762006202779,-0.8932748157123477,-0.9005916180226976,-0.8818384751255502,-0.8851657016716427,-0.852182173761849,-0.877173286380583,-1.0275564293310628,-0.20109093012991056,-1.1161916137010075,0.4567718644928387,-0.7337169520064043,-0.12327394170464608,-0.11667792230424182,-0.8871617133632146,-0.9073432209641061,-0.8607883308219828,41.844390869140625
2017-02-14,-0.8839787584091162,-0.8923479357220889,-0.8782980942980482,-0.5015344726476215,0.0,-0.02075689697621009,0.34643679169956254,-0.2361533215856632,0.403603636998343,-0.8775625954157742,-0.16402171558551998,-0.4974190580548205,-0.0517110095842473,-0.9046580930831944,-0.5778627747444348,-0.507686531023452,-0.8600317642889574,-0.7854443264761016,0.505001406395396,-0.26368828475465594,-0.3769107268251971,-0.38749325458971956,-0.1750451661784444,-1.2243654333938043,-0.8028965091513351,-0.23011078924927936,1.0866684814439094,0.1418448650266338,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-1.0462112465938018,-0.884849196772316,-0.8951096603099049,-0.8940279228855874,-0.8857855050499733,-0.8919321279376854,-0.8984688763545013,-0.8916181640865609,-0.9029386353555204,-0.900762463331802,-0.8765937822833139,-0.8882160920320052,-0.8905375676083946,-0.8902297885819753,-0.8977914486227838,-0.852831215267425,-0.8494958858231836,-0.8494545304317932,-0.8872601524716662,-1.0416697341699133,-0.14032663613129903,-1.1383259077407253,0.5783230428305289,-1.140485743388545,-0.10444495126277421,-0.1156751755503552,-0.8862723652480798,-0.9063486306451818,-0.8600216756584711,41.89775466918945
2017-02-15,-0.8853311580377403,-0.8926680669763503,-0.8777423392655203,-0.5086359591185953,0.0,-0.02075689697621009,0.4226447902778665,0.22720568169567598,-0.4543002085120574,0.3498290977245655,-0.1216758824090048,-0.4974190580548205,-0.051394501765014824,-0.8911387977721568,-0.6032932636500492,-0.507686531023452,-0.8599939595264597,-0.7855932205303797,0.5184134304792355,-0.26368828475465594,-0.3769107268251971,-0.39286093677825157,-0.18907716054456972,-1.1868224704287915,-0.8028965091513351,-0.16523890766889607,1.126461794100487,0.2708654606831079,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.882548557165852,-0.8833421126327415,-0.8883602676628228,-0.893111800258065,-0.8828688743043683,-0.890212552186433,-0.891376889998728,-0.8912563104264836,-0.8957383892139147,-0.8975165628795474,-0.8771925536444722,-0.882497743101261,-0.8879414381683464,-0.8881320950790488,-0.8946751489977555,-0.8936954193679763,-0.8814299927366002,-0.8485469526079873,-0.9174912567762116,-0.988442973700173,-0.34711136981468826,-1.0384439295245087,0.2236668569705653,-1.1808655111353816,-0.099039406515986,-0.11371249579163524,-0.885685128499885,-0.9057922070582501,-0.8594018821186097,41.76258850097656
2017-02-16,-0.8857677070057752,-0.8913875353260077,-0.8762601103944491,-0.9185430716480838,0.0,-0.02075689697621009,-0.17008408755338675,-0.3108886446955566,0.023519654810190926,0.48407506416179014,-0.4816154644093837,-0.4974190580548205,-0.050625321825150865,-0.8934904832461421,-0.55243228583882,-0.507686531023452,-0.8584811492763482,-0.7856769734359113,0.47817735822771656,-0.26368828475465594,-0.3769107268251971,-0.3767578902126558,-0.2559354866419899,-1.0685621370890015,-0.7905682152752829,-0.2106492247751645,1.0767201532797648,0.16764898415792906,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.9104909675559899,-0.8871594342652772,-0.8825689311979017,-0.8928581362732968,-0.8842216166688409,-0.8835175142404742,-0.8896850223729952,-0.8915765367528363,-0.8893456791805959,-0.9006790423799202,-0.8766366447765761,-0.8743123282516169,-0.8859586119964816,-0.8847176744671224,-0.8913005349464828,-0.9546201651380459,-0.8956355453357037,-0.845989399009263,-0.8930635622563486,-0.9947612818824134,-0.3055329796236315,-1.0555789122544248,0.2789130835332619,-0.44511673828559345,-0.08230256461591286,-0.10854922481182061,-0.8844257467201594,-0.9047071286774108,-0.8579501440701128,42.004493713378906
2017-02-17,-0.8818094267635077,-0.8854722116101078,-0.8726687329316266,-0.3875614356790417,0.0,-0.02075689697621009,0.1347479067598292,-0.07173561074389767,-0.5737551743426196,-0.014552811176472863,-0.8415550464097626,-0.4974190580548205,-0.04940314006901041,-0.8889261281882597,-0.5270017969332056,-0.507686531023452,-0.8573432879001891,-0.7858072557334046,0.43794128597619764,-0.26368828475465594,-0.3769107268251971,-0.3767578902126558,-0.297206058307064,-1.154910951908534,-0.8409087486024936,-0.2949826708296626,1.0468751687873319,0.1418448650266338,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.9464169237718812,-0.8803276211530481,-0.8810613667510795,-0.8861064483421249,-0.8846582762705805,-0.880599956089288,-0.8879648358948601,-0.8902956248121583,-0.8889837082214469,-0.8934766068744495,-0.8751540056182185,-0.8749112917914541,-0.8802382929460854,-0.8814188806998012,-0.887571685783984,-0.9142348807464407,-0.9021300128053288,-0.8423935432061318,-0.8800848678127788,-1.0041781167573471,-0.2538836909041336,-1.0750748051155246,0.3623630508931061,1.2474862020746291,-0.0582411668327369,-0.0992530180852909,-0.8831253366691793,-0.9029457960640963,-0.8571767820836671,42.22294998168945
2017-02-20,-0.8723994934369141,-0.8781511348396749,-0.8630203343982263,-0.6214448179771793,0.0,-0.02075689697621009,0.4734501226634025,0.1076291647198465,0.15383416298898592,0.5799650401883791,0.7887595308860712,-0.4974190580548205,-0.043309375461849924,-0.8724527452128563,-0.5270017969332056,-0.507686531023452,-0.8553278602339202,-0.785937538030898,0.43794128597619764,-0.26368828475465594,-0.3769107268251971,-0.34401502886261043,-0.24603054944237177,-1.273171285248324,-0.8028965091513351,-0.2949826708296626,1.056823496951476,0.1934531032892232,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.9357721960042097,-0.8741580459567502,-0.8848799049628353,-0.8803131424018537,-0.8806989928895151,-0.8819531285873388,-0.8812674201300399,-0.8843785443724477,-0.8893040383528872,-0.8870819530230903,-0.8715616340467652,-0.8743552045018118,-0.8720500580085367,-0.878512014925898,-0.8836692381006803,-0.8497570123031083,-0.9196329021174313,-0.837515336336735,-0.8905225248911524,-0.9989025075891378,-0.26074874114498664,-1.0633928096926242,0.3592818498845266,1.7225844567186246,-0.03352591992065206,-0.08651009201008215,-0.8827829004964638,-0.9020205628201492,-0.8574955838706014,42.35861587524414
2017-02-21,-0.8723994934369141,-0.8781511348396749,-0.8630203343982263,-0.6214448179771793,0.0,-0.02075689697621009,0.4734501226634025,0.1076291647198465,0.15383416298898592,0.5799650401883791,0.7887595308860712,-0.4974190580548205,-0.04086072590618357,-0.8724527452128563,-0.5693859451092298,-0.542747713830149,-0.8529436811957477,-0.7857328087062655,0.43794128597619764,-0.26368828475465594,-0.3769107268251971,-0.34401502886261043,-0.24603054944237177,-1.273171285248324,-0.8028965091513351,-0.41823924583239075,1.056823496951476,0.1934531032892232,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.9357721960042097,-0.870326611233766,-0.8780459145538864,-0.8788050652735399,-0.8712866748229268,-0.882389927034406,-0.8783488257748984,-0.8770552933998068,-0.8880227111897081,-0.8867198720001848,-0.8619105647954146,-0.8728720894829617,-0.8726492279068623,-0.8759068097132007,-0.8808408408602054,-0.8343540351063987,-0.9142679478372352,-0.837515336336735,-0.8905225248911524,-0.9989025075891378,-0.26074874114498664,-1.0633928096926242,0.3592818498845266,2.364692409419974,-0.01646295991845037,-0.07265261173574036,-0.8828012934131076,-0.9020767509986972,-0.8574711096629447,42.35861587524414
2017-02-22,-0.8723854507310864,-0.8759381993059228,-0.8627923610895021,-0.6632388121260252,0.0,-0.02075689697621009,-0.1616165321557974,-0.5500416786472155,0.12125553594428717,0.886812963473464,-0.6933446302919596,-0.4974190580548205,-0.03825151457138576,-0.875418417534729,-0.5948164340148445,-0.5637844235141675,-0.852917651687143,-0.7858072557334046,0.4245292618923576,-0.26368828475465594,-0.3769107268251971,-0.3660225258355917,-0.24768137230897558,-1.265662692655318,-0.8121427295583725,-0.4441879984645441,1.056823496951476,0.21925722242051848,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.9131521494979077,-0.870326611233766,-0.8718743731158872,-0.882624902065844,-0.8712866748229268,-0.8784293847138912,-0.8797024788675498,-0.8770552933998068,-0.8821037126595652,-0.8870402995337416,-0.8619105647954146,-0.8692785649217905,-0.872092949030713,-0.8719482615052409,-0.8778092031676898,-0.9152856127043659,-0.9182673051623095,-0.8367853710031148,-0.8774214283026137,-0.9899190290794374,-0.28289177104029506,-1.051066714348018,0.3065824476667142,2.3544261788592067,0.0004670890210843838,-0.057932021941014114,-0.883302918412487,-0.9040735981795551,-0.8562777614732076,42.46285629272461
2017-02-23,-0.8680467687396912,-0.8775665655317066,-0.8687922327132377,-0.47429270487372194,0.0,-0.02075689697621009,-0.12774631056544009,-1.043294811172512,0.284148671167781,-0.5131806865147358,-0.9474196293510505,-0.4974190580548205,-0.03548009297923128,-0.874271536441505,-0.6032932636500492,-0.5918333697595253,-0.8493113252449477,-0.7853791853273548,0.3842931896408387,-0.26368828475465594,-0.3769107268251971,-0.31932369079536366,-0.31206346410649005,-1.2074711000595504,-0.7176258098419807,-0.3728289287261226,1.0269785124590431,0.1934531032892232,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.9171439224107845,-0.8673826852063151,-0.8680417173158452,-0.875788587603417,-0.871272628558285,-0.8690140737979954,-0.8801394324485527,-0.8748417006718368,-0.8747780877699619,-0.8857585827600778,-0.8616825283827041,-0.859624398111239,-0.8706093230402381,-0.8694586831371491,-0.8748537752473972,-0.9981569031124928,-0.9544055226923441,-0.8367875197835593,-0.8805405637410311,-0.9915016060049051,-0.2790120609625234,-1.0530310070816773,0.31653324731537996,2.276494116949719,0.009999824347048951,-0.044109027198719154,-0.8837260096080263,-0.905773387262101,-0.8552536177950854,42.44490051269531
2017-02-24,-0.8728785251108769,-0.8834958505911596,-0.8681367208319085,-0.521441918328548,0.0,-0.02075689697621009,0.09241012977188254,-0.1464709338537911,-1.0515750376648678,0.599143035393697,-0.4816154644093837,-0.4974190580548205,-0.0325458017384301,-0.8701821523414224,-0.5439554562036154,-0.5918333697595253,-0.8493107054947427,-0.7853884912057473,0.3038210451378002,-0.26368828475465594,-0.3769107268251971,-0.3456253335191701,-0.34673074430515244,-1.218733988949053,-0.7679663431691891,-0.3728289287261226,0.9473918871458882,0.11604074589533965,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.949078105713799,-0.8678897868608276,-0.8680417173158452,-0.8696149473927411,-0.8669328470236615,-0.8690140737979954,-0.8761774834963942,-0.8764705504873376,-0.8747780877699619,-0.8798377844523657,-0.867684060796548,-0.859624398111239,-0.8670145604165695,-0.8691034357223726,-0.8730246327682029,-1.0213117054283267,-0.9894210586567143,-0.8379885523658807,-0.8999252021263909,-1.0043099630839858,-0.24792004970676781,-1.07048436241974,0.39166766111894513,1.7893614905131843,0.0054266631959293725,-0.03403241456899291,-0.8835293206600495,-0.9052149159293803,-0.8554673418337979,42.28579330444336
2017-02-27,-0.8766818285025317,-0.8802806473372352,-0.8680653692967676,-0.912489345476106,0.0,-0.02075689697621009,0.15168301755500788,1.2884472698561624,-0.34570478502972823,-0.7624946241838674,-0.31223213170332303,-0.4974190580548205,-0.022292926569167686,-0.8673902498821594,-0.620246922920459,-0.6058578428822038,-0.8487591278123998,-0.7830992451212204,0.3306450933054797,-0.26368828475465594,-0.3769107268251971,-0.34294149242490424,-0.3673660301376895,-1.1361394704260255,-0.7946776465672996,-0.4960855037288507,1.017030184294899,0.1418448650266338,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.8665814655143449,-0.8723832440327135,-0.8650968530600824,-0.8657809882111448,-0.8717658278968987,-0.8690000230670413,-0.8667588286257574,-0.8824015964168199,-0.8725637774801679,-0.8725099320752424,-0.8670283674667285,-0.8593962885090953,-0.8573570674949349,-0.8689906553424235,-0.8715130561939681,-1.0224102454025137,-1.0046520069159335,-0.8362848889698518,-0.8955972634934338,-0.9751580229191061,-0.33892350161357154,-1.020893515265521,0.21948221383332336,1.6148145058152275,0.004489588525777676,-0.026172299124111325,-0.8817011004600459,-0.9031271871149061,-0.8539402123670914,42.37856674194336
